epoch,train_loss,val_loss,psnr,ssim,lr
1,0.10604595401883125,0.02901121468416282,18.85481854142139,0.4432363416619983,0.0001
2,0.024078604362905025,0.011696323453049575,22.342554754153475,0.6259624115056445,0.0001
3,0.013326217636466027,0.0120816052824791,22.68280335956578,0.6711736173825997,0.0001
4,0.011017290130257606,0.008937655166456742,24.764871533717606,0.7585651345490488,0.0001
5,0.009259616591036319,0.006804082068681184,26.10351625263575,0.7887654131707632,0.0001
6,0.007635939609259367,0.0048965128620953435,26.93211929600824,0.8235022686841669,0.0001
7,0.006547733701765537,0.006574379321786442,26.17366870889105,0.8024274812033038,0.0001
8,0.005972734108567238,0.0043728257546068305,27.369093156902903,0.8273280525227479,0.0001
9,0.005605480369180441,0.0047148096616313395,27.095290825089815,0.8366820258894351,0.0001
10,0.005333284609019756,0.003372879748764847,28.74474348390894,0.8442943660442742,0.0001
11,0.005105354532599449,0.004658397852576205,26.95850278499564,0.8371222556486394,0.0001
12,0.004987403653562069,0.0035056828388145994,28.225194107411912,0.8328321201267979,0.0001
13,0.004821058169007302,0.004416180009554539,27.840758637508568,0.8271759671565084,0.0001
14,0.00474953592941165,0.003797416716614472,28.027330431695287,0.8648580238916933,0.0001
15,0.004692118000239134,0.005645798211584666,26.863269556009215,0.8421044774735351,0.0001
16,0.004567739658057689,0.0029822514209497187,28.507949863222446,0.8554874205904385,0.0001
17,0.004456829061731696,0.003397638859626438,28.775401481211453,0.8701781544306989,0.0001
18,0.004453131396323443,0.0032440257325236288,28.739029462154917,0.8682714362774551,0.0001
19,0.004422915546223522,0.0034933965819488677,28.41278227678228,0.8660902077291437,0.0001
20,0.004326240079477429,0.003333563816600612,28.642797774395493,0.8527057288587114,0.0001
21,0.004361983587965369,0.0032344728408913526,28.99009086400959,0.8514707966711134,0.0001
22,0.004275450248271227,0.003168602577976084,29.81783887619363,0.8759478742249784,0.0001
23,0.004248498521745205,0.002923432330135256,28.72814580396141,0.8600644219873216,0.0001
24,0.004184478845447302,0.003370461586330618,29.33388272263878,0.8489956575804294,0.0001
25,0.00420812033303082,0.0030232218144062373,29.121443272742635,0.8724295756581791,0.0001
26,0.004132864443585277,0.0027414322622852133,29.45328809433834,0.8759782235623043,0.0001
27,0.00408036145567894,0.0029631228036513285,28.90488541006179,0.8644384528583682,0.0001
28,0.0040778985396027565,0.003030740290081927,29.290469369867544,0.8861494495499989,0.0001
29,0.004066248390823602,0.00248151840060018,29.242725256923336,0.8562357384767362,0.0001
30,0.004030643673613668,0.003269237881925489,28.906287874220208,0.8700104854473388,0.0001
31,0.004001658601686359,0.002576212115984942,29.326232122215607,0.8726979751042048,0.0001
32,0.003984600961208343,0.002903055274925594,28.926894184800233,0.880650712780379,0.0001
33,0.0039771404545754195,0.0026825565645205124,29.37494867192018,0.8853206468449369,0.0001
34,0.00397322909347713,0.002920955843624792,29.265519346247487,0.8543797832781926,0.0001
35,0.003962543165311218,0.002733141350160752,29.210803284183505,0.8850652774601883,0.0001
36,0.003959129713475704,0.002574186535119744,29.79289226410137,0.8931807629683668,0.0001
37,0.003915925204753876,0.002674632863740304,29.34193857341268,0.8462630649428421,0.0001
38,0.003866755787283182,0.0023612637347209136,29.796440204196752,0.860342672020626,0.0001
39,0.003891731074079871,0.0024592882171938463,29.219848659078544,0.8866801061212802,0.0001
40,0.0038600955456495286,0.002370946999040565,29.562627260853898,0.8840114047627647,0.0001
41,0.003832394652068615,0.002146504357889561,30.14402959542926,0.8948040739492054,0.0001
42,0.003891201788559556,0.0019734394902895603,30.20100972098174,0.8749722746573497,0.0001
43,0.0038149092122912406,0.003215568564233503,28.93010576137643,0.8718197512957786,0.0001
44,0.0037843747437000274,0.0020953885396011174,30.050536713668635,0.9001209815009718,0.0001
