epoch,train_loss,val_loss,psnr,ssim,lr
54,0.03159432081878185,0.035997773121510236,29.7564813618616,0.8979083518802141,5e-05
55,0.03163820141553879,0.03437490588320153,30.24668069563499,0.8839740555212792,5e-05
56,0.03161991037428379,0.03583054031644549,29.870418685828877,0.879830203420357,5e-05
57,0.03166879346966744,0.036659584513732364,29.986778551277318,0.9030433916382942,5e-05
58,0.031626935705542564,0.037748978340200016,29.824373929909815,0.8992931485162577,5e-05
59,0.03169727139174938,0.03993902674743107,29.291361712987086,0.8812250912373047,5e-05
60,0.031599919378757474,0.03756953323526042,29.53907470507372,0.879256004352236,5e-05
61,0.03135425904393196,0.03550483725432839,30.188387244166552,0.8854974871922207,5e-05
62,0.03148932157456875,0.03135609334068639,30.84204743709359,0.8788966164459601,5e-05
63,0.031264197006821634,0.03559759033045599,29.917366666824933,0.8868623987122665,5e-05
64,0.03127186134457588,0.03213134527738605,30.773781264211177,0.8732429124322806,5e-05
65,0.031175607830286025,0.036766954963760715,29.679745984112156,0.8908840082807077,5e-05
66,0.03141449965536594,0.035198405251971314,30.203237859873063,0.8843148137350366,5e-05
67,0.03139412502944469,0.03438406850078276,30.34438762943836,0.9008363504799691,5e-05
68,0.03107322184741497,0.03493637152548347,29.992616284224287,0.899869020773535,5e-05
69,0.03098230490088463,0.03230905971888985,30.715905973998066,0.8977951471855182,5e-05
70,0.0312619866579771,0.035950173889952045,29.70092348579919,0.9015534887361072,5e-05
71,0.0312217628210783,0.03454289851444108,30.294248501805274,0.8904815002606956,5e-05
